method,game,iter,reward
brute,airstriker,35429,380
brute,airstriker,35430,780
brute,airstriker,35431,920
brute,airstriker,35432,1240
brute,airstriker,35433,1620
brute,airstriker,35434,1620
brute,airstriker,35435,1620
brute,airstriker,35436,940
brute,airstriker,35437,920
brute,airstriker,35438,1320
brute,airstriker,35439,1620
brute,airstriker,35440,1000
brute,airstriker,35441,1620
brute,airstriker,35442,1620
brute,airstriker,35443,1620
brute,airstriker,35444,920
brute,airstriker,35445,800
brute,airstriker,35446,1600
brute,airstriker,35447,640
brute,airstriker,35448,1620
brute,airstriker,35449,1620
brute,airstriker,35450,1620
brute,airstriker,35451,200
brute,airstriker,35452,480
brute,airstriker,35453,800
brute,airstriker,35454,400
brute,airstriker,35455,1620
brute,airstriker,35456,340
brute,airstriker,35457,280
brute,airstriker,35458,1620
brute,airstriker,35459,1620
brute,airstriker,35460,1620
brute,airstriker,35461,1620
brute,airstriker,35462,1620
brute,airstriker,35463,260
brute,airstriker,35464,1620
brute,airstriker,35465,1620
brute,airstriker,35466,380
brute,airstriker,35467,740
brute,airstriker,35468,960
brute,airstriker,35469,1620
brute,airstriker,35470,1620
brute,airstriker,35471,180
brute,airstriker,35472,380
brute,airstriker,35473,240
brute,airstriker,35474,960
brute,airstriker,35475,160
brute,airstriker,35476,1620
brute,airstriker,35477,140
brute,airstriker,35478,1620
brute,airstriker,35479,1080
brute,airstriker,35480,1620
brute,airstriker,35481,780
brute,airstriker,35482,1620
brute,airstriker,35483,980
brute,airstriker,35484,1420
brute,airstriker,35485,540
brute,airstriker,35486,1020
brute,airstriker,35487,820
brute,airstriker,35488,1620
brute,airstriker,35489,1620
brute,airstriker,35490,980
brute,airstriker,35491,940
brute,airstriker,35492,440
brute,airstriker,35493,1620
brute,airstriker,35494,480
brute,airstriker,35495,420
brute,airstriker,35496,1620
brute,airstriker,35497,760
brute,airstriker,35498,1620
brute,airstriker,35499,1440
brute,airstriker,35500,1620
brute,airstriker,35501,1620
brute,airstriker,35502,600
brute,airstriker,35503,420
brute,airstriker,35504,1620
brute,airstriker,35505,1620
brute,airstriker,35506,200
brute,airstriker,35507,980
brute,airstriker,35508,200
brute,airstriker,35509,1620
brute,airstriker,35510,1620
brute,airstriker,35511,140
brute,airstriker,35512,520
brute,airstriker,35513,920
brute,airstriker,35514,400
brute,airstriker,35515,1620
brute,airstriker,35516,520
brute,airstriker,35517,380
brute,airstriker,35518,560
brute,airstriker,35519,300
brute,airstriker,35520,280
brute,airstriker,35521,1620
brute,airstriker,35522,200
brute,airstriker,35523,960
brute,airstriker,35524,1240
brute,airstriker,35525,1620
brute,airstriker,35526,1620
brute,airstriker,35527,460
brute,airstriker,35528,1620
brute,airstriker,35529,1380
brute,airstriker,35530,1620
brute,airstriker,35531,920
brute,airstriker,35532,180
brute,airstriker,35533,80
brute,airstriker,35534,200
brute,airstriker,35535,1620
brute,airstriker,35536,1620
brute,airstriker,35537,1620
brute,airstriker,35538,820
brute,airstriker,35539,440
brute,airstriker,35540,1620
brute,airstriker,35541,940
brute,airstriker,35542,1480
brute,airstriker,35543,1620
brute,airstriker,35544,1220
brute,airstriker,35545,960
brute,airstriker,35546,180
brute,airstriker,35547,1620
brute,airstriker,35548,1340
brute,airstriker,35549,1620
brute,airstriker,35550,720
brute,airstriker,35551,500
brute,airstriker,35552,440
brute,airstriker,35553,620
brute,airstriker,35554,660
brute,airstriker,35555,1620
brute,airstriker,35556,1140
brute,airstriker,35557,300
brute,airstriker,35558,180
brute,airstriker,35559,160
brute,airstriker,35560,720
brute,airstriker,35561,620
brute,airstriker,35562,1540
brute,airstriker,35563,620
brute,airstriker,35564,1580
brute,airstriker,35565,1300
brute,airstriker,35566,420
brute,airstriker,35567,180
brute,airstriker,35568,1620
brute,airstriker,35569,180
brute,airstriker,35570,1620
brute,airstriker,35571,1620
brute,airstriker,35572,220
brute,airstriker,35573,1620
brute,airstriker,35574,1620
brute,airstriker,35575,800
brute,airstriker,35576,500
brute,airstriker,35577,1620
brute,airstriker,35578,1620
brute,airstriker,35579,220
brute,airstriker,35580,940
brute,airstriker,35581,1620
brute,airstriker,35582,120
brute,airstriker,35583,1620
brute,airstriker,35584,1620
brute,airstriker,35585,1620
brute,airstriker,35586,980
brute,airstriker,35587,1540
brute,airstriker,35588,600
brute,airstriker,35589,440
brute,airstriker,35590,1620
brute,airstriker,35591,480
brute,airstriker,35592,580
brute,airstriker,35593,320
brute,airstriker,35594,920
brute,airstriker,35595,1620
brute,airstriker,35596,1620
brute,airstriker,35597,1620
brute,airstriker,35598,1620
brute,airstriker,35599,1440
brute,airstriker,35600,1620
brute,airstriker,35601,1620
brute,airstriker,35602,620
brute,airstriker,35603,980
brute,airstriker,35604,160
brute,airstriker,35605,400
brute,airstriker,35606,1620
brute,airstriker,35607,640
brute,airstriker,35608,680
brute,airstriker,35609,1620
brute,airstriker,35610,480
brute,airstriker,35611,1620
brute,airstriker,35612,1620
brute,airstriker,35613,1620
brute,airstriker,35614,1620
brute,airstriker,35615,1620
brute,airstriker,35616,920
brute,airstriker,35617,520
brute,airstriker,35618,260
brute,airstriker,35619,840
brute,airstriker,35620,520
brute,airstriker,35621,620
brute,airstriker,35622,1320
brute,airstriker,35623,840
brute,airstriker,35624,1620
brute,airstriker,35625,1620
brute,airstriker,35626,1620
brute,airstriker,35627,1600
brute,airstriker,35628,1620
brute,airstriker,35629,1620
brute,airstriker,35630,1620
brute,airstriker,35631,1620
brute,airstriker,35632,1620
brute,airstriker,35633,900
brute,airstriker,35634,160
brute,airstriker,35635,1620
brute,airstriker,35636,1500
brute,airstriker,35637,1620
brute,airstriker,35638,400
brute,airstriker,35639,1480
brute,airstriker,35640,500
brute,airstriker,35641,1260
brute,airstriker,35642,380
brute,airstriker,35643,1620
brute,airstriker,35644,1620
brute,airstriker,35645,1620
brute,airstriker,35646,1620
brute,airstriker,35647,1060
brute,airstriker,35648,980
brute,airstriker,35649,1620
brute,airstriker,35650,180
brute,airstriker,35651,1620
brute,airstriker,35652,1620
brute,airstriker,35653,840
brute,airstriker,35654,1620
brute,airstriker,35655,1620
brute,airstriker,35656,1620
brute,airstriker,35657,1620
brute,airstriker,35658,1620
brute,airstriker,35659,200
brute,airstriker,35660,980
brute,airstriker,35661,1620
brute,airstriker,35662,1200
brute,airstriker,35663,200
brute,airstriker,35664,1620
brute,airstriker,35665,440
brute,airstriker,35666,700
brute,airstriker,35667,1560
brute,airstriker,35668,1620
brute,airstriker,35669,420
brute,airstriker,35670,1620
brute,airstriker,35671,940
brute,airstriker,35672,480
brute,airstriker,35673,640
brute,airstriker,35674,560
brute,airstriker,35675,620
brute,airstriker,35676,940
brute,airstriker,35677,1620
brute,airstriker,35678,200
brute,airstriker,35679,1620
brute,airstriker,35680,1600
brute,airstriker,35681,340
brute,airstriker,35682,1620
brute,airstriker,35683,1620
brute,airstriker,35684,1620
brute,airstriker,35685,1620
brute,airstriker,35686,600
brute,airstriker,35687,500
brute,airstriker,35688,1220
brute,airstriker,35689,1620
brute,airstriker,35690,400
brute,airstriker,35691,660
brute,airstriker,35692,1220
brute,airstriker,35693,460
brute,airstriker,35694,420
brute,airstriker,35695,840
brute,airstriker,35696,260
brute,airstriker,35697,420
brute,airstriker,35698,420
brute,airstriker,35699,1220
brute,airstriker,35700,1620
brute,airstriker,35701,920
brute,airstriker,35702,940
brute,airstriker,35703,400
brute,airstriker,35704,1620
brute,airstriker,35705,1160
brute,airstriker,35706,1620
brute,airstriker,35707,800
brute,airstriker,35708,1460
brute,airstriker,35709,420
brute,airstriker,35710,1620
brute,airstriker,35711,1620
brute,airstriker,35712,160
brute,airstriker,35713,680
brute,airstriker,35714,200
brute,airstriker,35715,440
brute,airstriker,35716,780
brute,airstriker,35717,480
brute,airstriker,35718,1620
brute,airstriker,35719,1620
brute,airstriker,35720,1620
brute,airstriker,35721,1620
brute,airstriker,35722,1620
brute,airstriker,35723,1620
brute,airstriker,35724,1620
brute,airstriker,35725,700
brute,airstriker,35726,1240
brute,airstriker,35727,900
brute,airstriker,35728,140
brute,airstriker,35729,640
brute,airstriker,35730,1620
brute,airstriker,35731,180
brute,airstriker,35732,700
brute,airstriker,35733,640
brute,airstriker,35734,1620
brute,airstriker,35735,1620
brute,airstriker,35736,1180
brute,airstriker,35737,1620
brute,airstriker,35738,1480
brute,airstriker,35739,1620
brute,airstriker,35740,1220
brute,airstriker,35741,220
brute,airstriker,35742,880
brute,airstriker,35743,480
brute,airstriker,35744,1620
brute,airstriker,35745,1620
brute,airstriker,35746,960
brute,airstriker,35747,200
brute,airstriker,35748,920
brute,airstriker,35749,120
brute,airstriker,35750,480
brute,airstriker,35751,1620
brute,airstriker,35752,1420
brute,airstriker,35753,420
brute,airstriker,35754,1620
brute,airstriker,35755,460
brute,airstriker,35756,460
brute,airstriker,35757,1620
brute,airstriker,35758,200
brute,airstriker,35759,1620
brute,airstriker,35760,1620
brute,airstriker,35761,940
brute,airstriker,35762,620
brute,airstriker,35763,320
brute,airstriker,35764,620
brute,airstriker,35765,460
brute,airstriker,35766,1420
brute,airstriker,35767,1620
brute,airstriker,35768,1620
brute,airstriker,35769,200
brute,airstriker,35770,1400
brute,airstriker,35771,500
brute,airstriker,35772,940
brute,airstriker,35773,200
brute,airstriker,35774,140
brute,airstriker,35775,1560
brute,airstriker,35776,1620
brute,airstriker,35777,480
brute,airstriker,35778,240
brute,airstriker,35779,1620
brute,airstriker,35780,1620
brute,airstriker,35781,300
brute,airstriker,35782,660
brute,airstriker,35783,1620
brute,airstriker,35784,1620
brute,airstriker,35785,1620
brute,airstriker,35786,180
brute,airstriker,35787,1620
brute,airstriker,35788,1620
brute,airstriker,35789,1620
brute,airstriker,35790,700
brute,airstriker,35791,1620
brute,airstriker,35792,980
brute,airstriker,35793,380
brute,airstriker,35794,660
brute,airstriker,35795,1620
brute,airstriker,35796,920
brute,airstriker,35797,920
brute,airstriker,35798,1620
brute,airstriker,35799,480
brute,airstriker,35800,1620
brute,airstriker,35801,260
brute,airstriker,35802,1620
brute,airstriker,35803,1620
brute,airstriker,35804,1620
brute,airstriker,35805,300
brute,airstriker,35806,220
brute,airstriker,35807,1600
brute,airstriker,35808,1620
brute,airstriker,35809,900
brute,airstriker,35810,1600
brute,airstriker,35811,1620
brute,airstriker,35812,1260
brute,airstriker,35813,1620
brute,airstriker,35814,440
brute,airstriker,35815,1620
brute,airstriker,35816,900
brute,airstriker,35817,360
brute,airstriker,35818,840
brute,airstriker,35819,1620
brute,airstriker,35820,360
brute,airstriker,35821,1620
brute,airstriker,35822,800
brute,airstriker,35823,440
brute,airstriker,35824,1620
brute,airstriker,35825,1000
brute,airstriker,35826,620
brute,airstriker,35827,920
brute,airstriker,35828,720
brute,airstriker,35829,680
brute,airstriker,35830,1340
brute,airstriker,35831,500
brute,airstriker,35832,960
brute,airstriker,35833,1620
brute,airstriker,35834,980
brute,airstriker,35835,1000
brute,airstriker,35836,540
brute,airstriker,35837,1040
brute,airstriker,35838,160
brute,airstriker,35839,1060
brute,airstriker,35840,300
brute,airstriker,35841,1620
brute,airstriker,35842,1620
brute,airstriker,35843,1620
brute,airstriker,35844,680
brute,airstriker,35845,520
brute,airstriker,35846,680
brute,airstriker,35847,600
brute,airstriker,35848,1620
brute,airstriker,35849,1620
brute,airstriker,35850,1620
brute,airstriker,35851,940
brute,airstriker,35852,1420
brute,airstriker,35853,280
brute,airstriker,35854,1080
brute,airstriker,35855,500
brute,airstriker,35856,460
brute,airstriker,35857,220
brute,airstriker,35858,520
brute,airstriker,35859,680
brute,airstriker,35860,1620
brute,airstriker,35861,1460
brute,airstriker,35862,240
brute,airstriker,35863,480
brute,airstriker,35864,200
brute,airstriker,35865,1620
brute,airstriker,35866,1620
brute,airstriker,35867,940
brute,airstriker,35868,560
brute,airstriker,35869,1400
brute,airstriker,35870,1620
brute,airstriker,35871,1240
brute,airstriker,35872,940
brute,airstriker,35873,300
brute,airstriker,35874,200
brute,airstriker,35875,460
brute,airstriker,35876,1620
brute,airstriker,35877,200
brute,airstriker,35878,1620
brute,airstriker,35879,1620
brute,airstriker,35880,1620
brute,airstriker,35881,1620
brute,airstriker,35882,380
brute,airstriker,35883,1620
brute,airstriker,35884,1620
brute,airstriker,35885,980
brute,airstriker,35886,560
brute,airstriker,35887,840
brute,airstriker,35888,1500
brute,airstriker,35889,1480
brute,airstriker,35890,780
brute,airstriker,35891,1620
brute,airstriker,35892,1620
brute,airstriker,35893,680
brute,airstriker,35894,400
brute,airstriker,35895,1620
brute,airstriker,35896,520
brute,airstriker,35897,1620
brute,airstriker,35898,540
brute,airstriker,35899,280
brute,airstriker,35900,1220
brute,airstriker,35901,1620
brute,airstriker,35902,740
brute,airstriker,35903,1620
brute,airstriker,35904,1200
brute,airstriker,35905,980
brute,airstriker,35906,1620
brute,airstriker,35907,1620
brute,airstriker,35908,960
brute,airstriker,35909,220
brute,airstriker,35910,380
brute,airstriker,35911,1180
brute,airstriker,35912,500
brute,airstriker,35913,560
brute,airstriker,35914,1620
brute,airstriker,35915,1460
brute,airstriker,35916,1620
brute,airstriker,35917,1560
brute,airstriker,35918,680
brute,airstriker,35919,1180
brute,airstriker,35920,1620
brute,airstriker,35921,1620
brute,airstriker,35922,180
brute,airstriker,35923,1620
brute,airstriker,35924,220
brute,airstriker,35925,340
brute,airstriker,35926,1620
brute,airstriker,35927,1620
brute,airstriker,35928,740
brute,airstriker,35929,1420
brute,airstriker,35930,680
brute,airstriker,35931,220
brute,airstriker,35932,1440
brute,airstriker,35933,180
brute,airstriker,35934,1620
brute,airstriker,35935,1620
brute,airstriker,35936,1620
brute,airstriker,35937,940
brute,airstriker,35938,1620
brute,airstriker,35939,460
brute,airstriker,35940,300
brute,airstriker,35941,1300
brute,airstriker,35942,660
brute,airstriker,35943,420
brute,airstriker,35944,1460
brute,airstriker,35945,500
brute,airstriker,35946,1620
brute,airstriker,35947,680
brute,airstriker,35948,380
brute,airstriker,35949,660
brute,airstriker,35950,1460
brute,airstriker,35951,1620
brute,airstriker,35952,900
brute,airstriker,35953,200
brute,airstriker,35954,400
brute,airstriker,35955,1620
brute,airstriker,35956,1620
brute,airstriker,35957,1540
brute,airstriker,35958,720
brute,airstriker,35959,680
brute,airstriker,35960,1620
brute,airstriker,35961,1620
brute,airstriker,35962,520
brute,airstriker,35963,1620
brute,airstriker,35964,400
brute,airstriker,35965,280
brute,airstriker,35966,1620
brute,airstriker,35967,860
brute,airstriker,35968,1620
brute,airstriker,35969,1620
brute,airstriker,35970,960
brute,airstriker,35971,1620
brute,airstriker,35972,820
brute,airstriker,35973,1620
brute,airstriker,35974,140
brute,airstriker,35975,1180
brute,airstriker,35976,1620
brute,airstriker,35977,500
brute,airstriker,35978,1420
brute,airstriker,35979,320
brute,airstriker,35980,900
brute,airstriker,35981,380
brute,airstriker,35982,280
brute,airstriker,35983,1540
brute,airstriker,35984,500
brute,airstriker,35985,180
brute,airstriker,35986,980
brute,airstriker,35987,1620
brute,airstriker,35988,960
brute,airstriker,35989,400
brute,airstriker,35990,720
brute,airstriker,35991,960
brute,airstriker,35992,180
brute,airstriker,35993,1200
brute,airstriker,35994,1620
brute,airstriker,35995,1120
brute,airstriker,35996,1620
brute,airstriker,35997,940
brute,airstriker,35998,1620
brute,airstriker,35999,1420
brute,airstriker,36000,1620
brute,airstriker,36001,1620
brute,airstriker,36002,200
brute,airstriker,36003,680
brute,airstriker,36004,1620
brute,airstriker,36005,1620
brute,airstriker,36006,420
brute,airstriker,36007,160
brute,airstriker,36008,1620
brute,airstriker,36009,1460
brute,airstriker,36010,840
brute,airstriker,36011,420
brute,airstriker,36012,840
brute,airstriker,36013,1620
brute,airstriker,36014,980
brute,airstriker,36015,1620
brute,airstriker,36016,1620
brute,airstriker,36017,840
brute,airstriker,36018,720
brute,airstriker,36019,1620
brute,airstriker,36020,240
brute,airstriker,36021,980
brute,airstriker,36022,1360
brute,airstriker,36023,1620
brute,airstriker,36024,1620
brute,airstriker,36025,1620
brute,airstriker,36026,180
brute,airstriker,36027,860
brute,airstriker,36028,1620
brute,airstriker,36029,1220
brute,airstriker,36030,1620
brute,airstriker,36031,960
brute,airstriker,36032,1000
brute,airstriker,36033,620
brute,airstriker,36034,320
brute,airstriker,36035,620
brute,airstriker,36036,1620
brute,airstriker,36037,1620
brute,airstriker,36038,1620
brute,airstriker,36039,540
brute,airstriker,36040,260
brute,airstriker,36041,180
brute,airstriker,36042,1620
brute,airstriker,36043,1100
brute,airstriker,36044,800
brute,airstriker,36045,480
brute,airstriker,36046,1620
brute,airstriker,36047,400
brute,airstriker,36048,1620
brute,airstriker,36049,1620
brute,airstriker,36050,420
brute,airstriker,36051,640
brute,airstriker,36052,120
brute,airstriker,36053,1620
brute,airstriker,36054,1280
brute,airstriker,36055,1620
brute,airstriker,36056,1220
brute,airstriker,36057,260
brute,airstriker,36058,220
brute,airstriker,36059,780
brute,airstriker,36060,520
brute,airstriker,36061,1620
brute,airstriker,36062,980
brute,airstriker,36063,1620
brute,airstriker,36064,1620
brute,airstriker,36065,1620
brute,airstriker,36066,1620
brute,airstriker,36067,1620
brute,airstriker,36068,1060
brute,airstriker,36069,1360
brute,airstriker,36070,1620
brute,airstriker,36071,320
brute,airstriker,36072,760
brute,airstriker,36073,1620
brute,airstriker,36074,940
brute,airstriker,36075,1440
brute,airstriker,36076,1620
brute,airstriker,36077,880
brute,airstriker,36078,1440
brute,airstriker,36079,1620
brute,airstriker,36080,580
brute,airstriker,36081,460
brute,airstriker,36082,500
brute,airstriker,36083,260
brute,airstriker,36084,1620
brute,airstriker,36085,1620
brute,airstriker,36086,260
brute,airstriker,36087,1620
brute,airstriker,36088,620
brute,airstriker,36089,1020
brute,airstriker,36090,320
brute,airstriker,36091,680
brute,airstriker,36092,1620
brute,airstriker,36093,1620
brute,airstriker,36094,1620
brute,airstriker,36095,1620
brute,airstriker,36096,180
brute,airstriker,36097,560
brute,airstriker,36098,1620
brute,airstriker,36099,180
brute,airstriker,36100,480
brute,airstriker,36101,1620
brute,airstriker,36102,1620
brute,airstriker,36103,1620
brute,airstriker,36104,460
brute,airstriker,36105,420
brute,airstriker,36106,1620
brute,airstriker,36107,260
brute,airstriker,36108,280
brute,airstriker,36109,940
brute,airstriker,36110,1620
brute,airstriker,36111,460
brute,airstriker,36112,680
brute,airstriker,36113,1620
brute,airstriker,36114,800
brute,airstriker,36115,1280
brute,airstriker,36116,600
brute,airstriker,36117,180
brute,airstriker,36118,1040
brute,airstriker,36119,640
brute,airstriker,36120,500
brute,airstriker,36121,180
brute,airstriker,36122,1620
brute,airstriker,36123,1620
brute,airstriker,36124,440
brute,airstriker,36125,1620
brute,airstriker,36126,160
brute,airstriker,36127,1560
brute,airstriker,36128,1620
brute,airstriker,36129,460
brute,airstriker,36130,1620
brute,airstriker,36131,1620
brute,airstriker,36132,960
brute,airstriker,36133,200
brute,airstriker,36134,1620
brute,airstriker,36135,200
brute,airstriker,36136,780
brute,airstriker,36137,920
brute,airstriker,36138,1620
brute,airstriker,36139,1460
brute,airstriker,36140,640
brute,airstriker,36141,1580
brute,airstriker,36142,1620
brute,airstriker,36143,340
brute,airstriker,36144,1420
brute,airstriker,36145,480
brute,airstriker,36146,920
brute,airstriker,36147,460
brute,airstriker,36148,680
brute,airstriker,36149,180
brute,airstriker,36150,240
brute,airstriker,36151,1620
brute,airstriker,36152,1620
brute,airstriker,36153,1620
brute,airstriker,36154,920
brute,airstriker,36155,400
brute,airstriker,36156,840
brute,airstriker,36157,660
brute,airstriker,36158,1620
brute,airstriker,36159,1620
brute,airstriker,36160,500
brute,airstriker,36161,1620
brute,airstriker,36162,900
brute,airstriker,36163,1620
brute,airstriker,36164,800
brute,airstriker,36165,200
brute,airstriker,36166,980
brute,airstriker,36167,1560
brute,airstriker,36168,940
brute,airstriker,36169,1600
brute,airstriker,36170,400
brute,airstriker,36171,1620
brute,airstriker,36172,780
brute,airstriker,36173,1620
brute,airstriker,36174,420
brute,airstriker,36175,1620
brute,airstriker,36176,1400
brute,airstriker,36177,1620
brute,airstriker,36178,1620
brute,airstriker,36179,1020
brute,airstriker,36180,440
brute,airstriker,36181,380
brute,airstriker,36182,1620
brute,airstriker,36183,940
brute,airstriker,36184,1620
brute,airstriker,36185,620
brute,airstriker,36186,1620
brute,airstriker,36187,1460
brute,airstriker,36188,580
brute,airstriker,36189,1000
brute,airstriker,36190,920
brute,airstriker,36191,960
brute,airstriker,36192,1620
brute,airstriker,36193,760
brute,airstriker,36194,520
brute,airstriker,36195,440
brute,airstriker,36196,160
brute,airstriker,36197,260
brute,airstriker,36198,1620
brute,airstriker,36199,1620
brute,airstriker,36200,1400
brute,airstriker,36201,480
brute,airstriker,36202,820
brute,airstriker,36203,1620
brute,airstriker,36204,880
brute,airstriker,36205,460
brute,airstriker,36206,920
brute,airstriker,36207,980
brute,airstriker,36208,1620
brute,airstriker,36209,940
brute,airstriker,36210,520
brute,airstriker,36211,1620
brute,airstriker,36212,1620
brute,airstriker,36213,1620
brute,airstriker,36214,580
brute,airstriker,36215,480
brute,airstriker,36216,80
brute,airstriker,36217,1620
brute,airstriker,36218,1400
brute,airstriker,36219,460
brute,airstriker,36220,1620
brute,airstriker,36221,1180
brute,airstriker,36222,1620
brute,airstriker,36223,1620
brute,airstriker,36224,520
brute,airstriker,36225,640
brute,airstriker,36226,500
brute,airstriker,36227,400
brute,airstriker,36228,560
brute,airstriker,36229,1620
brute,airstriker,36230,1620
brute,airstriker,36231,1260
brute,airstriker,36232,240
brute,airstriker,36233,660
brute,airstriker,36234,1620
brute,airstriker,36235,1180
brute,airstriker,36236,1180
brute,airstriker,36237,1620
brute,airstriker,36238,220
brute,airstriker,36239,1460
brute,airstriker,36240,1620
brute,airstriker,36241,1620
brute,airstriker,36242,260
brute,airstriker,36243,1000
brute,airstriker,36244,720
brute,airstriker,36245,600
brute,airstriker,36246,520
brute,airstriker,36247,540
brute,airstriker,36248,1000
brute,airstriker,36249,1620
brute,airstriker,36250,960
brute,airstriker,36251,1620
brute,airstriker,36252,1200
brute,airstriker,36253,1620
brute,airstriker,36254,1620
brute,airstriker,36255,1620
brute,airstriker,36256,160
brute,airstriker,36257,460
brute,airstriker,36258,1620
brute,airstriker,36259,200
brute,airstriker,36260,980
brute,airstriker,36261,280
brute,airstriker,36262,680
brute,airstriker,36263,480
brute,airstriker,36264,480
brute,airstriker,36265,320
brute,airstriker,36266,1620
brute,airstriker,36267,1620
brute,airstriker,36268,1620
brute,airstriker,36269,140
brute,airstriker,36270,1620
brute,airstriker,36271,1620
brute,airstriker,36272,1620
brute,airstriker,36273,1620
brute,airstriker,36274,900
brute,airstriker,36275,180
brute,airstriker,36276,820
brute,airstriker,36277,200
brute,airstriker,36278,640
brute,airstriker,36279,260
brute,airstriker,36280,1620
brute,airstriker,36281,840
brute,airstriker,36282,440
brute,airstriker,36283,1620
brute,airstriker,36284,1620
brute,airstriker,36285,1620
brute,airstriker,36286,560
brute,airstriker,36287,240
brute,airstriker,36288,680
brute,airstriker,36289,460
brute,airstriker,36290,380
brute,airstriker,36291,420
brute,airstriker,36292,1620
brute,airstriker,36293,240
brute,airstriker,36294,960
brute,airstriker,36295,160
brute,airstriker,36296,200
brute,airstriker,36297,300
brute,airstriker,36298,200
brute,airstriker,36299,1100
brute,airstriker,36300,1620
brute,airstriker,36301,540
brute,airstriker,36302,620
brute,airstriker,36303,1500
brute,airstriker,36304,1620
brute,airstriker,36305,440
brute,airstriker,36306,360
brute,airstriker,36307,1620
brute,airstriker,36308,340
brute,airstriker,36309,1620
brute,airstriker,36310,360
brute,airstriker,36311,380
brute,airstriker,36312,240
brute,airstriker,36313,240
brute,airstriker,36314,900
brute,airstriker,36315,1620
brute,airstriker,36316,1620
brute,airstriker,36317,1620
brute,airstriker,36318,940
brute,airstriker,36319,1620
brute,airstriker,36320,1200
brute,airstriker,36321,1300
brute,airstriker,36322,1620
brute,airstriker,36323,680
brute,airstriker,36324,1620
brute,airstriker,36325,1180
brute,airstriker,36326,1560
brute,airstriker,36327,540
brute,airstriker,36328,1620
brute,airstriker,36329,460
brute,airstriker,36330,460
brute,airstriker,36331,820
brute,airstriker,36332,1620
brute,airstriker,36333,1620
brute,airstriker,36334,1200
brute,airstriker,36335,220
brute,airstriker,36336,1620
brute,airstriker,36337,980
brute,airstriker,36338,1620
brute,airstriker,36339,680
brute,airstriker,36340,320
brute,airstriker,36341,1620
brute,airstriker,36342,1620
brute,airstriker,36343,520
brute,airstriker,36344,240
brute,airstriker,36345,980
brute,airstriker,36346,960
brute,airstriker,36347,1620
brute,airstriker,36348,1520
brute,airstriker,36349,200
brute,airstriker,36350,700
brute,airstriker,36351,1620
brute,airstriker,36352,420
brute,airstriker,36353,1440
brute,airstriker,36354,940
brute,airstriker,36355,1620
brute,airstriker,36356,1200
brute,airstriker,36357,720
brute,airstriker,36358,1620
brute,airstriker,36359,1620
brute,airstriker,36360,1620
brute,airstriker,36361,400
brute,airstriker,36362,1620
brute,airstriker,36363,260
brute,airstriker,36364,580
brute,airstriker,36365,1620
brute,airstriker,36366,700
brute,airstriker,36367,980
brute,airstriker,36368,200
brute,airstriker,36369,1620
brute,airstriker,36370,1620
brute,airstriker,36371,480
brute,airstriker,36372,1620
brute,airstriker,36373,780
brute,airstriker,36374,400
brute,airstriker,36375,1240
brute,airstriker,36376,1620
brute,airstriker,36377,960
brute,airstriker,36378,200
brute,airstriker,36379,260
brute,airstriker,36380,1620
brute,airstriker,36381,1620
brute,airstriker,36382,1620
brute,airstriker,36383,1620
brute,airstriker,36384,1620
brute,airstriker,36385,1620
brute,airstriker,36386,400
brute,airstriker,36387,1620
brute,airstriker,36388,1620
brute,airstriker,36389,1620
brute,airstriker,36390,500
brute,airstriker,36391,500
brute,airstriker,36392,660
brute,airstriker,36393,260
brute,airstriker,36394,1620
brute,airstriker,36395,1620
brute,airstriker,36396,1620
brute,airstriker,36397,240
brute,airstriker,36398,680
brute,airstriker,36399,1200
brute,airstriker,36400,1620
brute,airstriker,36401,1620
brute,airstriker,36402,1620
brute,airstriker,36403,1620
brute,airstriker,36404,1620
brute,airstriker,36405,460
brute,airstriker,36406,1320
brute,airstriker,36407,200
brute,airstriker,36408,820
brute,airstriker,36409,1620
brute,airstriker,36410,440
brute,airstriker,36411,1620
brute,airstriker,36412,820
brute,airstriker,36413,960
brute,airstriker,36414,1620
brute,airstriker,36415,400
brute,airstriker,36416,960
brute,airstriker,36417,240
brute,airstriker,36418,300
brute,airstriker,36419,860
brute,airstriker,36420,1620
brute,airstriker,36421,1620
brute,airstriker,36422,1620
brute,airstriker,36423,220
brute,airstriker,36424,780
brute,airstriker,36425,320
brute,airstriker,36426,780
brute,airstriker,36427,160
brute,airstriker,36428,1620
brute,airstriker,36429,920
brute,airstriker,36430,1620
brute,airstriker,36431,1620
brute,airstriker,36432,120
brute,airstriker,36433,1620
brute,airstriker,36434,1620
brute,airstriker,36435,580
brute,airstriker,36436,200
brute,airstriker,36437,200
brute,airstriker,36438,920
brute,airstriker,36439,200
brute,airstriker,36440,960
brute,airstriker,36441,1620
brute,airstriker,36442,960
brute,airstriker,36443,1620
brute,airstriker,36444,1480
brute,airstriker,36445,500
brute,airstriker,36446,580
brute,airstriker,36447,880
brute,airstriker,36448,480
brute,airstriker,36449,1620
brute,airstriker,36450,560
brute,airstriker,36451,1620
brute,airstriker,36452,1420
brute,airstriker,36453,1240
brute,airstriker,36454,1620
brute,airstriker,36455,620
brute,airstriker,36456,500
brute,airstriker,36457,940
brute,airstriker,36458,1620
brute,airstriker,36459,1620
brute,airstriker,36460,240
brute,airstriker,36461,900
brute,airstriker,36462,460
brute,airstriker,36463,220
brute,airstriker,36464,1620
brute,airstriker,36465,940
